team_id,session_id,task_index,asha_id,A_group,arm,modality,difficulty,y_true,p_model,ai_suggestion,human_decision,accepted_suggestion,second_look,high_conf_error,time_seconds
3,1,4,T3_W5,0,None,feature_2G,0.39612975243170767,1,0.6591006237765207,1,0,0,0,0,73.45258805057374
3,1,5,T3_W1,0,Rationale,ivr_kannada,0.784311385280126,1,0.6013291413518875,1,1,0,0,0,97.782063403236
3,1,6,T3_W2,0,Calib,feature_2G,0.26917903685172656,0,0.5746028068082526,1,1,1,0,0,75.09168114438745
3,1,7,T3_W2,0,Counter,feature_2G,0.6612511602410945,1,0.642025303668203,1,1,1,0,0,89.80908241518306
3,1,8,T3_W5,0,None,text_hindi,0.6450622507204046,0,0.604440938340803,1,0,0,0,0,87.41291134287599
3,1,9,T3_W1,0,Rationale,smartphone_3G,0.2517595358658245,0,0.7180130057421242,1,1,1,0,0,77.23378224003709
3,1,10,T3_W5,0,Calib,feature_2G,0.6067947858820224,1,0.5145218943096552,1,1,0,0,0,81.99373383332636
3,1,11,T3_W3,0,Counter,feature_2G,0.6788584762778573,0,0.6381529679678178,1,1,0,0,0,88.626304832129
3,1,12,T3_W2,0,None,smartphone_3G,0.6231709375793133,0,0.6092273306957808,1,0,0,0,0,78.70761239011549
3,1,13,T3_W1,0,Rationale,text_hindi,0.6675477328157831,1,0.6269030905141332,1,1,1,0,0,85.05110366260087
3,1,14,T3_W1,0,Calib,feature_2G,0.7963301684574651,0,0.480422934562118,0,0,1,0,0,88.98235019136705
3,1,15,T3_W1,0,Counter,feature_2G,0.576302548551634,0,0.6607120845217231,1,1,1,0,0,92.84388107021681
3,1,16,T3_W2,0,None,ivr_kannada,0.2863273079805671,1,0.683217515392745,1,1,0,0,0,63.24430309512582
3,1,17,T3_W1,0,Rationale,ivr_kannada,0.2116158635767964,0,0.7266915838271656,1,1,1,0,0,43.36348531984417
3,1,18,T3_W5,0,Calib,smartphone_3G,0.5536509866007711,1,0.5240698281703793,1,1,0,0,0,86.5024633241797
3,1,19,T3_W2,0,Counter,ivr_kannada,0.5774678318230523,0,0.6604558171412377,1,1,1,0,0,92.34503686788695
3,1,20,T3_W2,0,None,feature_2G,0.26483442567746196,1,0.6879261411336421,1,0,0,0,0,79.3940366566719
3,1,21,T3_W3,0,Rationale,text_hindi,0.3225730830196393,0,0.7026224630805169,1,0,0,0,0,69.8097991857655
3,1,22,T3_W4,0,Calib,smartphone_3G,0.42730577354380106,1,0.5466665822678504,1,1,1,0,0,51.345503006651875
3,1,23,T3_W2,0,Counter,smartphone_3G,0.5503398562392168,1,0.666420350355803,1,1,1,0,0,80.88753139838376
3,1,24,T3_W3,0,None,feature_2G,0.8624248437173484,1,0.5574064904488305,1,1,0,0,0,100.22084607177297
3,1,25,T3_W4,0,Rationale,feature_2G,0.46924566808509566,0,0.6705064428835056,1,1,1,0,0,105.34493781607283
3,1,26,T3_W3,0,Calib,feature_2G,0.19221150332061662,0,0.5880035594863899,1,1,1,0,0,57.38324991104928
3,1,27,T3_W1,0,Counter,text_hindi,0.7618292995603397,0,0.6199275760300952,1,0,0,0,0,96.14684586005885
3,1,28,T3_W2,0,None,feature_2G,0.6750558361304266,0,0.5978944463186713,1,1,0,0,0,93.57424445817759
3,1,29,T3_W5,0,Rationale,smartphone_3G,0.36275000047800593,0,0.6938517229741046,1,1,1,0,0,73.59369208356867
3,1,30,T3_W5,0,Calib,text_hindi,0.16886974100045324,0,0.5920369076230307,1,1,1,0,0,55.09204767527809
3,1,31,T3_W1,0,Counter,feature_2G,0.3144819605307016,1,0.7179648200659179,1,1,1,0,0,56.66143238630195
3,1,32,T3_W5,0,None,ivr_kannada,0.393650498386976,0,0.6596459012053247,1,1,0,0,0,58.30037041649868
3,1,33,T3_W5,0,Rationale,feature_2G,0.32555454301192915,0,0.701972472410803,1,1,1,0,0,68.36971119413445
3,1,34,T3_W2,0,Calib,smartphone_3G,0.7182658099685623,1,0.4944624337495362,0,0,1,0,0,67.62536685824895
3,1,35,T3_W1,0,Counter,ivr_kannada,0.6258168502984434,1,0.6498202929407375,1,1,1,0,0,114.68821868934894
3,1,36,T3_W1,0,None,smartphone_3G,0.5206567702584332,0,0.6317122546134585,1,0,0,0,0,87.77258969114602
3,1,37,T3_W5,0,Rationale,text_hindi,0.4518093644695278,0,0.6743360392122473,1,1,0,0,0,82.67279781738577
3,1,38,T3_W2,0,Calib,feature_2G,0.20734699369003526,1,0.5853802917922657,1,1,1,0,0,64.26494519981532
3,1,39,T3_W2,0,Counter,text_hindi,0.35212327332994486,1,0.7097956025192074,1,1,0,0,0,83.35767149921848
3,2,0,T3_W5,0,Rationale,feature_2G,0.1046359693704581,0,0.7496187549080663,1,1,1,0,0,75.30644496703171
3,2,1,T3_W5,0,Calib,smartphone_3G,0.2864892079349629,0,0.5715691787439287,1,1,1,0,0,70.49449164773299
3,2,2,T3_W2,0,Counter,smartphone_3G,0.8330089590879257,0,0.6043433382731751,1,1,1,0,0,100.19535284250676
3,2,3,T3_W3,0,None,feature_2G,0.3975272912604396,1,0.6587932466019909,1,1,0,0,0,90.21261282803499
3,2,4,T3_W3,0,Rationale,feature_2G,0.23619406616164276,1,0.7213824060498072,1,1,1,0,0,63.22506041752575
3,2,5,T3_W3,0,Calib,smartphone_3G,0.620226686012127,0,0.5121062745600987,1,1,1,0,0,95.22138691624204
3,2,6,T3_W4,0,Counter,feature_2G,0.5835796153238458,1,0.6591116509166455,1,1,1,0,0,79.6086425350167
3,2,7,T3_W1,0,None,feature_2G,0.0648818828245711,1,0.731374297426051,1,1,0,0,0,64.34221833497811
3,2,8,T3_W5,0,Rationale,feature_2G,0.5216948313196967,0,0.6589763399952505,1,1,1,0,0,64.64313994386227
3,2,9,T3_W3,0,Calib,smartphone_3G,0.3360681188060175,0,0.5628443336045545,1,1,1,0,0,62.164629299570066
3,2,10,T3_W3,0,Counter,ivr_kannada,0.3449182050304333,1,0.7113614866967543,1,1,1,0,0,60.04916758177857
3,2,11,T3_W3,0,None,ivr_kannada,0.5561091433737773,1,0.6239255491885297,1,1,0,0,0,71.51358445064916
3,2,12,T3_W2,0,Rationale,ivr_kannada,0.4426151847547449,1,0.6763544610616049,1,1,1,0,0,95.87216368594083
3,2,13,T3_W3,0,Calib,ivr_kannada,0.7614758304289482,0,0.48668823550202966,0,0,1,0,0,90.50412676091804
3,2,14,T3_W3,0,Counter,feature_2G,0.2352215075157513,0,0.7350631341989944,1,1,1,0,0,55.58831154134106
3,2,15,T3_W2,0,None,smartphone_3G,0.31927457007479054,1,0.67599022296998,1,1,0,0,0,72.10275821458748
3,2,16,T3_W5,0,Rationale,feature_2G,0.6302708571111142,0,0.6350940625269474,1,1,1,0,0,79.71294068806422
3,2,17,T3_W5,0,Calib,text_hindi,0.5711406914690925,0,0.5209295643524882,1,1,1,0,0,95.85903632371998
3,2,18,T3_W2,0,Counter,ivr_kannada,0.7298585705857717,1,0.6269446329462208,1,1,1,0,0,96.12927724797312
3,2,19,T3_W3,0,None,ivr_kannada,0.48020892677560945,0,0.6406049500683102,1,0,0,0,0,91.1192639024863
3,2,20,T3_W3,0,Rationale,smartphone_3G,0.6295266717574134,1,0.6352576643664815,1,1,1,0,0,88.26857968021523
3,2,21,T3_W5,0,Calib,ivr_kannada,0.5834916179330863,0,0.5187107149393063,1,1,1,0,0,66.7005752628157
3,2,22,T3_W4,0,Counter,text_hindi,0.26079183481102997,0,0.7295637146304981,1,1,1,0,0,79.25418825293953
3,2,23,T3_W4,0,None,smartphone_3G,0.2275928660342251,0,0.6960713563070638,1,0,0,0,0,58.6553515023383
3,2,24,T3_W2,0,Rationale,ivr_kannada,0.5517128561344241,1,0.6523731569226366,1,1,1,0,0,86.91072198884538
3,2,25,T3_W5,0,Calib,ivr_kannada,0.22760254980308414,1,0.5818602097109405,1,1,1,0,0,61.449077725152286
3,2,26,T3_W4,0,Counter,feature_2G,0.40873737538879257,1,0.6974594547739233,1,1,0,0,0,67.40486079625875
3,2,27,T3_W4,0,None,feature_2G,0.03327990767051211,1,0.7381614867707841,1,1,0,0,0,62.91214506548859
3,2,28,T3_W5,0,Rationale,ivr_kannada,0.40524228289023834,0,0.6845511391505903,1,1,1,0,0,83.396217598167
3,2,29,T3_W2,0,Calib,text_hindi,0.7095619150617127,0,0.4960289583719583,0,0,1,0,0,81.6600368629892
3,2,30,T3_W5,0,Counter,smartphone_3G,0.6215616017084394,1,0.650756447147175,1,1,1,0,0,81.41785935340705
3,2,31,T3_W4,0,None,feature_2G,0.8466459634422164,0,0.5607830007361586,1,0,0,0,0,101.00820336462795
3,2,32,T3_W2,0,Rationale,feature_2G,0.575558842149358,1,0.6471270808566164,1,1,1,0,0,98.41377714408083
3,2,33,T3_W3,0,Calib,feature_2G,0.430262675213091,1,0.5461399995810182,1,1,1,0,0,87.85249783080371
3,2,34,T3_W1,0,Counter,ivr_kannada,0.49212630813420927,0,0.679204717574845,1,1,1,0,0,100.59260214840897
3,2,35,T3_W2,0,None,feature_2G,0.33686062934284583,0,0.6721287094581481,1,0,0,0,0,64.7952005462023
3,2,36,T3_W2,0,Rationale,ivr_kannada,0.6008106570435364,0,0.6415723151396874,1,1,1,0,0,72.76769503427589
3,2,37,T3_W2,0,Calib,smartphone_3G,0.21608063058375004,0,0.5838638305384879,1,1,1,0,0,52.72705362952394
3,2,38,T3_W2,0,Counter,smartphone_3G,0.851125950634345,1,0.6003875148574727,1,1,1,0,0,102.54489757382002
3,2,39,T3_W3,0,None,ivr_kannada,0.3778945005976833,0,0.6631107256965038,1,0,0,0,0,62.62022099651253
3,3,0,T3_W1,0,Calib,feature_2G,0.6312936926461012,1,0.5101154310529304,1,1,1,0,0,91.80720939678038
3,3,1,T3_W2,0,Counter,feature_2G,0.820303235951884,0,0.6071204829456425,1,1,1,0,0,105.90664974275985
3,3,2,T3_W4,0,None,smartphone_3G,0.6766451690827535,0,0.5975479521815036,1,1,0,0,0,100.69813240025466
3,3,3,T3_W5,0,Rationale,feature_2G,0.8326489188998281,0,0.5907974919913045,1,1,1,0,0,97.80422889325823
3,3,4,T3_W2,0,Calib,feature_2G,0.822189340598703,0,0.4757793484058556,0,0,1,0,0,75.15076343973669
3,3,5,T3_W3,0,Counter,ivr_kannada,0.3751950513399151,1,0.7047749116869797,1,1,1,0,0,68.95953419930211
3,3,6,T3_W4,0,None,smartphone_3G,0.14871059180637092,0,0.7132525746019993,1,0,0,0,0,60.21868373957258
3,3,7,T3_W5,0,Rationale,ivr_kannada,0.7491045472783084,0,0.609023070984534,1,1,1,0,0,56.488675926256406
3,3,8,T3_W5,0,Calib,text_hindi,0.7832931958810544,0,0.48276565848207625,0,0,1,0,0,69.91375608008332
3,3,9,T3_W5,0,Counter,ivr_kannada,0.44231910605619934,0,0.6901184170482798,1,1,1,0,0,81.48075824122691
3,3,10,T3_W5,0,None,smartphone_3G,0.7602365322926058,0,0.5793897774360691,1,1,0,0,0,85.3673675458857
3,3,11,T3_W4,0,Rationale,feature_2G,0.341118706612527,0,0.6985769779665086,1,1,1,0,0,60.45618050606758
3,3,12,T3_W2,0,Calib,smartphone_3G,0.959936427767761,0,0.4511546437422382,0,0,1,0,0,76.13589178154567
3,3,13,T3_W5,0,Counter,smartphone_3G,0.6604725610629678,0,0.6421965602438354,1,1,1,0,0,84.80564146286541
3,3,14,T3_W4,0,None,ivr_kannada,0.4396852646645875,0,0.6495192418962337,1,1,0,0,0,66.92708887030669
3,3,15,T3_W5,0,Rationale,feature_2G,0.4686872317072118,0,0.6706291270770723,1,1,1,0,0,102.46352506996617
3,3,16,T3_W3,0,Calib,ivr_kannada,0.9576484039383468,1,0.45156167597559593,0,0,0,0,0,77.21420278399307
3,3,17,T3_W5,0,Counter,ivr_kannada,0.7026973759210702,0,0.6329120786907696,1,1,1,0,0,99.23502937787313
3,3,18,T3_W4,0,None,feature_2G,0.7276064854524888,0,0.5864615180983185,1,1,0,0,0,96.95611024120332
3,3,19,T3_W5,0,Rationale,text_hindi,0.13201372018175425,0,0.743781901161587,1,1,1,0,0,66.05068876710774
3,3,20,T3_W5,0,Calib,smartphone_3G,0.5480479619134333,0,0.5250753649215659,1,0,0,0,0,96.1689393839141
3,3,21,T3_W4,0,Counter,smartphone_3G,0.3797078308785086,1,0.7037917715341717,1,1,1,0,0,67.37831492460265
3,3,22,T3_W4,0,None,feature_2G,0.6660748571094046,0,0.5998531866250214,1,0,0,0,0,89.76629010495999
3,3,23,T3_W5,0,Rationale,ivr_kannada,0.8118061651863065,0,0.5953337344741807,1,1,1,0,0,83.93478332864484
3,3,24,T3_W5,0,Calib,text_hindi,0.7387515519775665,0,0.4907760128129646,0,0,1,0,0,86.15814599155732
3,3,25,T3_W5,0,Counter,text_hindi,0.5969074303343196,1,0.6561801052063729,1,0,0,0,0,91.92668160641132
3,3,26,T3_W1,0,None,ivr_kannada,0.4367288599797652,1,0.6501696507990713,1,1,0,0,0,93.55629322967957
3,3,27,T3_W1,0,Rationale,feature_2G,0.4497685751275061,0,0.6747841175705132,1,1,1,0,0,86.73311096919466
3,3,28,T3_W2,0,Calib,smartphone_3G,0.5334892989812905,0,0.527686910293825,1,1,1,0,0,88.01447766985979
3,3,29,T3_W1,0,Counter,smartphone_3G,0.3221561797803494,0,0.7163016471710921,1,1,1,0,0,86.56931397359959
3,3,30,T3_W5,0,None,feature_2G,0.058026279867483654,1,0.7328489126257877,1,1,0,0,0,66.80185943616644
3,3,31,T3_W1,0,Rationale,smartphone_3G,0.10648401268690326,1,0.7492254708222829,1,1,1,0,0,51.67916139481276
3,3,32,T3_W3,0,Calib,feature_2G,0.42381498846422494,1,0.5472880757384162,1,1,0,0,0,69.60237523702868
3,3,33,T3_W2,0,Counter,feature_2G,0.2742431546291103,0,0.7266641240915812,1,1,1,0,0,69.86895075026425
3,3,34,T3_W5,0,None,text_hindi,0.5217543344742115,1,0.6314710609832285,1,1,0,0,0,80.42410805713844
3,3,35,T3_W2,0,Rationale,text_hindi,0.4242774865456072,1,0.6803780053535234,1,1,1,0,0,78.2274718485475
3,3,36,T3_W3,0,Calib,text_hindi,0.653994050185759,0,0.5060307098845701,1,0,0,0,0,91.0744774083514
3,3,37,T3_W3,0,Counter,feature_2G,0.47083886826009963,1,0.6838725263819361,1,1,1,0,0,89.64090993445596
3,3,38,T3_W1,0,None,feature_2G,0.9405201904738939,0,0.5408051691812414,1,1,0,0,0,93.9947792821588
3,3,39,T3_W5,0,Rationale,text_hindi,0.44170955303013976,0,0.676553239117606,1,0,0,0,0,93.21953749828677
3,4,0,T3_W4,0,Counter,feature_2G,0.6278091512511316,1,0.6493819869848548,1,1,1,0,0,78.39728596460102
3,4,1,T3_W1,0,None,ivr_kannada,0.3877831427508615,1,0.6609362669319339,1,0,0,0,0,77.09226469580231
3,4,2,T3_W4,0,Rationale,feature_2G,0.3407353089104776,0,0.6986606663541708,1,1,1,0,0,71.7488131824156
3,4,3,T3_W3,0,Calib,ivr_kannada,0.719936336122796,1,0.49416178709297404,0,0,1,0,0,94.42321275397805
3,4,4,T3_W3,0,Counter,smartphone_3G,0.22969847329455856,1,0.7362487305457851,1,1,1,0,0,73.50017656570387
3,4,5,T3_W5,0,None,ivr_kannada,0.28893490614296397,0,0.682645900528234,1,0,0,0,0,60.165898930491224
3,4,6,T3_W1,0,Rationale,ivr_kannada,0.5640217960847367,1,0.6496652049027094,1,1,1,0,0,89.8288123074075
3,4,7,T3_W5,0,Calib,feature_2G,0.06242767550500372,1,0.6102256354928195,1,0,0,0,0,69.95899185356205
3,4,8,T3_W5,0,Counter,feature_2G,0.7606310351382276,0,0.620190412961018,1,1,0,0,0,95.09678097867653
3,4,9,T3_W2,0,None,smartphone_3G,0.2806504673071069,1,0.6844616920497805,1,1,0,0,0,72.69568145441379
3,4,10,T3_W3,0,Rationale,smartphone_3G,0.696055816851164,0,0.6206456402237627,1,1,1,0,0,98.54345195931255
3,4,11,T3_W3,0,Calib,feature_2G,0.8577212533255792,1,0.46940743595402085,0,0,1,0,0,79.77612625940243
3,4,12,T3_W5,0,Counter,smartphone_3G,0.37525704300686724,1,0.7047614087545709,1,1,1,0,0,70.79458700816518
3,4,13,T3_W3,0,None,text_hindi,0.8246437831345211,1,0.5655027291073457,1,0,0,0,0,85.236123084741
3,4,14,T3_W4,0,Rationale,feature_2G,0.8694448768648507,1,0.5828094081312851,1,1,1,0,0,107.27537079007358
3,4,15,T3_W5,0,Calib,feature_2G,0.25090029664377844,0,0.5777986211200211,1,1,1,0,0,69.51547110618813
3,4,16,T3_W5,0,Counter,ivr_kannada,0.6979561205722825,0,0.6339542081627089,1,1,1,0,0,87.16476999970314
3,4,17,T3_W3,0,None,ivr_kannada,0.6035442902299736,0,0.6135238762488201,1,1,0,0,0,74.06374829321389
3,4,18,T3_W5,0,Rationale,ivr_kannada,0.25939688696167823,0,0.7163578619227057,1,1,1,0,0,71.59346158156141
3,4,19,T3_W4,0,Calib,text_hindi,0.3637054458226326,0,0.5579592951353793,1,1,1,0,0,53.33705516175117
3,4,20,T3_W5,0,Counter,text_hindi,0.7605129696163762,1,0.6202163111407297,1,1,0,0,0,115.76242240298399
3,4,21,T3_W4,0,None,feature_2G,0.8529533274140682,1,0.5594324486497987,1,0,0,0,0,102.6340435554947
3,4,22,T3_W1,0,Rationale,feature_2G,0.1576021589187087,0,0.7383067540768573,1,1,1,0,0,56.934061223124516
3,4,23,T3_W3,0,Calib,ivr_kannada,0.8953359543347986,1,0.46267547593743635,0,0,1,0,0,73.449468063477
3,4,24,T3_W1,0,Counter,text_hindi,0.6990984092403294,0,0.6337031219126849,1,0,0,0,0,77.252855889357
3,4,25,T3_W5,0,None,smartphone_3G,0.8327525463081684,1,0.5637617801866257,1,0,0,0,0,97.05451409684505
3,4,26,T3_W3,0,Rationale,feature_2G,0.6957053761063017,1,0.6207225181497519,1,1,1,0,0,90.96951000875872
3,4,27,T3_W4,0,Calib,feature_2G,0.24569702888158673,0,0.5787068870250005,1,0,0,0,0,68.2833901037695
3,4,28,T3_W5,0,Counter,ivr_kannada,0.714899938326755,1,0.6302305342629524,1,1,0,0,0,98.76621671856402
3,4,29,T3_W3,0,None,ivr_kannada,0.37373957573471467,0,0.6640242527192469,1,1,0,0,0,76.29547278876638
3,4,30,T3_W1,0,Rationale,ivr_kannada,0.5426152830318723,0,0.6543745454825026,1,1,1,0,0,51.39267299637401
3,4,31,T3_W4,0,Calib,feature_2G,0.5611636843709964,0,0.5227211987730945,1,1,1,0,0,80.51892971470158
3,4,32,T3_W5,0,Counter,smartphone_3G,0.2015198857453632,1,0.7422846473979914,1,1,1,0,0,99.38592388040487
3,4,33,T3_W1,0,None,text_hindi,0.3536250469222007,0,0.6684455694111257,1,1,0,0,0,79.25278714338614
3,4,34,T3_W4,0,Rationale,feature_2G,0.29491363425895056,1,0.7086452170841369,1,1,1,0,0,77.17171664008944
3,4,35,T3_W4,0,Calib,feature_2G,0.39570592614787226,0,0.5522857191091681,1,1,1,0,0,63.341895666204714
3,4,36,T3_W4,0,Counter,feature_2G,0.21361120060593325,1,0.7396973696899288,1,1,1,0,0,80.98859588741088
3,4,37,T3_W4,0,None,ivr_kannada,0.7211572277325003,1,0.5878618333397417,1,0,0,0,0,83.43675007450268
3,4,38,T3_W1,0,Rationale,feature_2G,0.3229866449169,1,0.7025323109127191,1,1,1,0,0,73.14459554065328
3,4,39,T3_W5,0,Calib,feature_2G,0.5357934320019341,0,0.5272737130520776,1,1,1,0,0,73.64354562612904
3,5,0,T3_W2,0,None,feature_2G,0.6530201143709705,0,0.6027026853168698,1,1,0,0,0,78.19610099125984
3,5,1,T3_W5,0,Rationale,ivr_kannada,0.03434206116566243,0,0.7644963876758986,1,1,1,0,0,60.64260942653711
3,5,2,T3_W4,0,Calib,text_hindi,0.17184280293620688,1,0.5915240179142499,1,1,1,0,0,51.90438614881017
3,5,3,T3_W3,0,Counter,smartphone_3G,0.8858368936562013,1,0.592823203597464,1,1,0,0,0,95.8905930879616
3,5,4,T3_W2,0,None,feature_2G,0.23959999918665484,1,0.693447286741877,1,0,0,0,0,47.495111539461874
3,5,5,T3_W3,0,Rationale,ivr_kannada,0.5106823355577564,1,0.6613982539513102,1,1,1,0,0,92.26548400741802
3,5,6,T3_W1,0,Calib,ivr_kannada,0.8497078193996846,1,0.47084349557755223,0,0,1,0,0,73.04784765059325
3,5,7,T3_W3,0,Counter,feature_2G,0.7980348221442259,0,0.6119930114409954,1,0,0,0,0,95.37865486282779
3,5,8,T3_W3,0,None,feature_2G,0.6651777989130487,1,0.6000489052158082,1,0,0,0,0,74.35711306992144
3,5,9,T3_W2,0,Rationale,feature_2G,0.6712204153999668,0,0.6260965755952933,1,1,1,0,0,98.74108122855652
3,5,10,T3_W2,0,Calib,feature_2G,0.6108010595186035,0,0.5138014794067643,1,1,1,0,0,75.66054387022996
3,5,11,T3_W3,0,Counter,text_hindi,0.4357296435566245,1,0.6915601050743083,1,1,1,0,0,79.55700382685667
3,5,12,T3_W5,0,None,feature_2G,0.4215468977478984,0,0.6535096348578725,1,0,0,0,0,90.23364757346593
3,5,13,T3_W5,0,Rationale,ivr_kannada,0.6389066318320534,1,0.6331957728114899,1,1,1,0,0,91.3226233433178
3,5,14,T3_W1,0,Calib,ivr_kannada,0.8323997743936993,1,0.47394720757026515,0,0,1,0,0,84.25733861229612
3,5,15,T3_W5,0,Counter,feature_2G,0.4310567882617867,0,0.692582117770571,1,1,1,0,0,92.12176372485715
3,5,16,T3_W5,0,None,smartphone_3G,0.38980206889704855,1,0.6604922717594015,1,0,0,0,0,58.800744200735785
3,5,17,T3_W1,0,Rationale,ivr_kannada,0.2396013465708435,1,0.7206453010643281,1,1,1,0,0,75.62109541406002
3,5,18,T3_W3,0,Calib,smartphone_3G,0.6097761461978165,1,0.5139857879422273,1,1,1,0,0,76.02922019487825
3,5,19,T3_W2,0,Counter,smartphone_3G,0.25966393587907516,1,0.7298066437721037,1,1,1,0,0,84.86532114150063
3,5,20,T3_W2,0,None,smartphone_3G,0.3092454138632266,0,0.6781912812820595,1,0,0,0,0,89.08944615526181
3,5,21,T3_W4,0,Rationale,ivr_kannada,0.351618014570899,0,0.69628431179656,1,1,1,0,0,70.34394297582482
3,5,22,T3_W1,0,Calib,feature_2G,0.44512985088641865,1,0.5434904576057008,1,0,0,0,0,34.0138235873159
3,5,23,T3_W5,0,Counter,smartphone_3G,0.5143204893728794,0,0.67433359652477,1,0,0,0,0,82.58044461434257
3,5,24,T3_W5,0,None,ivr_kannada,0.5884845285345103,1,0.6168237297648274,1,1,0,0,0,69.45019011447516
3,5,25,T3_W1,0,Rationale,ivr_kannada,0.11454052774169521,0,0.7475097346519624,1,1,1,0,0,51.18376082523922
3,5,26,T3_W2,0,Calib,ivr_kannada,0.8370294296635569,0,0.4731167528242497,0,0,1,0,0,76.01752403312541
3,5,27,T3_W1,0,Counter,feature_2G,0.4417006644198993,0,0.6902537478551838,1,1,0,0,0,79.82733416569097
3,5,28,T3_W1,0,None,feature_2G,0.06387177815911285,1,0.7315916429481377,1,0,0,0,0,58.9103297768751
3,5,29,T3_W5,0,Rationale,smartphone_3G,0.5960936349969564,0,0.6426098450968407,1,1,1,0,0,84.72509811134849
3,5,30,T3_W2,0,Calib,feature_2G,0.352654360765258,1,0.5599143657682737,1,1,0,0,0,70.69728577727739
3,5,31,T3_W1,0,Counter,feature_2G,0.7288136676807695,1,0.6271741116521022,1,1,1,0,0,93.82906225424067
3,5,32,T3_W4,0,None,ivr_kannada,0.6050932151268412,1,0.613184625559356,1,0,0,0,0,79.39038033266871
3,5,33,T3_W2,0,Rationale,feature_2G,0.9016836827807723,0,0.5758340967935736,1,1,1,0,0,94.85215052922851
3,5,34,T3_W4,0,Calib,feature_2G,0.6086175744378308,0,0.5141941264040389,1,1,0,0,0,91.30305762321015
3,5,35,T3_W1,0,Counter,ivr_kannada,0.5081870439935301,0,0.6756801643641102,1,0,0,0,0,80.48272808686684
3,5,36,T3_W3,0,None,feature_2G,0.6570902955423152,1,0.601813992588179,1,1,0,0,0,95.44752026210428
3,5,37,T3_W5,0,Rationale,feature_2G,0.0738729562007268,1,0.7561497037933996,1,1,1,0,0,69.02321697085482
3,5,38,T3_W1,0,Calib,smartphone_3G,0.7802820346023275,1,0.4833068972105661,0,1,0,0,0,88.49965932901776
3,5,39,T3_W1,0,Counter,smartphone_3G,0.4780517528736436,0,0.6822914338985334,1,1,1,0,0,90.15272197622205
3,6,0,T3_W5,0,Rationale,text_hindi,0.4152283302357319,1,0.6823623410710645,1,1,1,0,0,67.64545773117747
3,6,1,T3_W4,0,Calib,ivr_kannada,0.15954666781776372,1,0.5936436289108459,1,1,1,0,0,66.8084690814733
3,6,2,T3_W3,0,Counter,ivr_kannada,0.36002980671529167,0,0.7080761396350331,1,1,1,0,0,75.41857583840337
3,6,3,T3_W2,0,None,feature_2G,0.38191835117406336,0,0.6622259484153828,1,1,0,0,0,97.64226353740958
3,6,4,T3_W3,0,Rationale,feature_2G,0.6082354961438641,0,0.6399393131858072,1,0,0,0,0,81.12965455224432
3,6,5,T3_W5,0,Calib,feature_2G,0.429309288897501,0,0.5463097983246797,1,0,0,0,0,58.80472436038391
3,6,6,T3_W2,0,Counter,smartphone_3G,0.19074097103648946,1,0.7445875660490363,1,1,1,0,0,72.48932817389783
3,6,7,T3_W4,0,None,feature_2G,0.5362599167438264,1,0.6282841134804132,1,1,0,0,0,94.85123899655815
3,6,8,T3_W2,0,Rationale,feature_2G,0.35411324611732886,1,0.6957392028002338,1,1,1,0,0,67.27728827945042
3,6,9,T3_W3,0,Calib,feature_2G,0.09680841291156729,1,0.6043891124898252,1,1,1,0,0,55.40925941338602
3,6,10,T3_W1,0,Counter,smartphone_3G,0.8961015616687728,0,0.5905903474180241,1,1,0,0,0,95.77947814433799
3,6,11,T3_W3,0,None,text_hindi,0.6076700422199796,1,0.6126203027763779,1,1,0,0,0,81.68893403957651
3,6,12,T3_W2,0,Rationale,smartphone_3G,0.8496415809097646,0,0.5871051797237428,1,1,1,0,0,89.41347784319863
3,6,13,T3_W2,0,Calib,feature_2G,0.16476710067000858,1,0.5927442536215574,1,1,1,0,0,60.621036205080806
3,6,14,T3_W1,0,Counter,text_hindi,0.3742427606533425,1,0.7049823298327943,1,1,1,0,0,71.31545303735285
3,6,15,T3_W1,0,None,feature_2G,0.6789939295766148,0,0.597035970496445,1,0,0,0,0,96.25759063407621
3,6,16,T3_W5,0,Rationale,smartphone_3G,0.7092863581754041,1,0.6177440590364394,1,1,1,0,0,82.96120661305588
3,6,17,T3_W2,0,Calib,feature_2G,0.15113158165505153,0,0.5950917308530651,1,1,1,0,0,69.19897031246748
3,6,18,T3_W3,0,Counter,text_hindi,0.5520559131139325,1,0.6660431466792486,1,1,1,0,0,79.78845944088984
3,6,19,T3_W3,0,None,feature_2G,0.8412906391332886,0,0.5619305679007652,1,1,0,0,0,80.29104526654675
3,6,20,T3_W4,0,Rationale,smartphone_3G,0.6894652555416819,0,0.6220916336710565,1,0,0,0,0,92.22386944511061
3,6,21,T3_W2,0,Calib,smartphone_3G,0.28268644084008526,1,0.5722362008659084,1,1,1,0,0,58.03891877903332
3,6,22,T3_W5,0,Counter,feature_2G,0.8954099132217604,0,0.5907407391647301,1,1,1,0,0,100.42974943113002
3,6,23,T3_W5,0,None,ivr_kannada,0.45574974864626383,1,0.6459851266131383,1,1,0,0,0,94.61959522184888
3,6,24,T3_W2,0,Rationale,feature_2G,0.7500417330162588,0,0.6088180403212644,1,1,1,0,0,89.52069509022377
3,6,25,T3_W2,0,Calib,feature_2G,0.4052383599147754,0,0.5505923032090903,1,1,1,0,0,55.400804291958906
